,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
3841,2016,203221.0,SP.POP.TOTL,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
3842,2017,207086.0,SP.POP.TOTL,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
3843,2018,211032.0,SP.POP.TOTL,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
3844,2019,215048.0,SP.POP.TOTL,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
3845,2020,219161.0,SP.POP.TOTL,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
3846,2015,31717676.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3847,2016,32443443.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3848,2017,33101183.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3849,2018,33702757.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3850,2019,34268529.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3851,2020,34813867.0,SP.POP.TOTL,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
3852,2015,14578450.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3853,2016,14993514.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3854,2017,15419354.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3855,2018,15854324.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3856,2019,16296362.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3857,2020,16743930.0,SP.POP.TOTL,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
3858,2015,7095383.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3859,2016,7058322.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3860,2017,7020858.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3861,2018,6982604.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3862,2019,6945235.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3863,2020,6908224.0,SP.POP.TOTL,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
3864,2015,93419.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3865,2016,94677.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3866,2017,95843.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3867,2018,96762.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3868,2019,97625.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3869,2020,98462.0,SP.POP.TOTL,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
3870,2015,7171909.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3871,2016,7328846.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3872,2017,7488427.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3873,2018,7650149.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3874,2019,7813207.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3875,2020,7976985.0,SP.POP.TOTL,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
3876,2015,5535002.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3877,2016,5607283.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3878,2017,5612253.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3879,2018,5638676.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3880,2019,5703569.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3881,2020,5685807.0,SP.POP.TOTL,SGP,Singapore,East Asia & Pacific,High income,Not classified
3882,2015,38825.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3883,2016,39969.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3884,2017,40574.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3885,2018,40654.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3886,2019,40733.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3887,2020,40812.0,SP.POP.TOTL,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
3888,2015,5423801.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3889,2016,5430798.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3890,2017,5439232.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3891,2018,5446771.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3892,2019,5454147.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3893,2020,5458827.0,SP.POP.TOTL,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
3894,2015,2063531.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3895,2016,2065042.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3896,2017,2066388.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3897,2018,2073894.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3898,2019,2088385.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3899,2020,2100126.0,SP.POP.TOTL,SVN,Slovenia,Europe & Central Asia,High income,Not classified
3900,2015,603133.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3901,2016,619438.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3902,2017,636030.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3903,2018,652856.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3904,2019,669821.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3905,2020,686878.0,SP.POP.TOTL,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
3906,2015,13797204.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3907,2016,14185635.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3908,2017,14589165.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3909,2018,15008225.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3910,2019,15442906.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3911,2020,15893219.0,SP.POP.TOTL,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
3912,2015,55386369.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3913,2016,56207649.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3914,2017,57009751.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3915,2018,57792520.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3916,2019,58558267.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3917,2020,59308690.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
3918,2015,10715657.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3919,2016,10832520.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3920,2017,10910774.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3921,2018,10975924.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3922,2019,11062114.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3923,2020,11193729.0,SP.POP.TOTL,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
3924,2015,46444832.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3925,2016,46484062.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3926,2017,46593236.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3927,2018,46797754.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3928,2019,47133521.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3929,2020,47351567.0,SP.POP.TOTL,ESP,Spain,Europe & Central Asia,High income,Not classified
3930,2015,20970000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3931,2016,21203000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3932,2017,21444000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3933,2018,21670000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3934,2019,21803000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3935,2020,21919000.0,SP.POP.TOTL,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
3936,2015,51204.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3937,2016,51629.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3938,2017,52036.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3939,2018,52438.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3940,2019,52834.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3941,2020,53192.0,SP.POP.TOTL,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
3942,2015,179131.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3943,2016,180028.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3944,2017,180955.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3945,2018,181890.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3946,2019,182795.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3947,2020,183629.0,SP.POP.TOTL,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
3948,2015,35865.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3949,2016,36061.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3950,2017,36569.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3951,2018,37264.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3952,2019,38002.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3953,2020,38659.0,SP.POP.TOTL,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
3954,2015,109135.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3955,2016,109467.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3956,2017,109826.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3957,2018,110210.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3958,2019,110593.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3959,2020,110947.0,SP.POP.TOTL,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
3960,2015,38902948.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3961,2016,39847433.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3962,2017,40813398.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3963,2018,41801532.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3964,2019,42813237.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3965,2020,43849269.0,SP.POP.TOTL,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
3966,2015,559136.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3967,2016,564883.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3968,2017,570501.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3969,2018,575987.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3970,2019,581363.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3971,2020,586634.0,SP.POP.TOTL,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
3972,2015,9799186.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3973,2016,9923085.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3974,2017,10057698.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3975,2018,10175214.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3976,2019,10278887.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3977,2020,10353442.0,SP.POP.TOTL,SWE,Sweden,Europe & Central Asia,High income,Not classified
3978,2015,8282396.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3979,2016,8373338.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3980,2017,8451840.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3981,2018,8514329.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3982,2019,8575280.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3983,2020,8636896.0,SP.POP.TOTL,CHE,Switzerland,Europe & Central Asia,High income,Not classified
3984,2015,17997411.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3985,2016,17465567.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3986,2017,17095669.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3987,2018,16945062.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3988,2019,17070132.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3989,2020,17500657.0,SP.POP.TOTL,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
3990,2015,8454019.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3991,2016,8663575.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3992,2017,8880270.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3993,2018,9100847.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3994,2019,9321023.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3995,2020,9537642.0,SP.POP.TOTL,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
3996,2015,51482638.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
3997,2016,53049231.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
3998,2017,54660345.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
3999,2018,56313444.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
4000,2019,58005461.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
4001,2020,59734213.0,SP.POP.TOTL,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
4002,2015,68714519.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4003,2016,68971313.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4004,2017,69209817.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4005,2018,69428454.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4006,2019,69625581.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4007,2020,69799978.0,SP.POP.TOTL,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
4008,2015,1196294.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4009,2016,1219289.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4010,2017,1243260.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4011,2018,1267975.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4012,2019,1293120.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4013,2020,1318442.0,SP.POP.TOTL,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
4014,2015,7323162.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4015,2016,7509952.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4016,2017,7698476.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4017,2018,7889095.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4018,2019,8082359.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4019,2020,8278737.0,SP.POP.TOTL,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
4020,2015,100780.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4021,2016,101143.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4022,2017,102002.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4023,2018,103199.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4024,2019,104497.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4025,2020,105697.0,SP.POP.TOTL,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
4026,2015,1370332.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4027,2016,1377563.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4028,2017,1384060.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4029,2018,1389841.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4030,2019,1394969.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4031,2020,1399491.0,SP.POP.TOTL,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
4032,2015,11179951.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4033,2016,11303942.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4034,2017,11433438.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4035,2018,11565203.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4036,2019,11694721.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4037,2020,11818618.0,SP.POP.TOTL,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
4038,2015,78529413.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4039,2016,79827868.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4040,2017,81116451.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4041,2018,82340090.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4042,2019,83429607.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4043,2020,84339067.0,SP.POP.TOTL,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
4044,2015,5565283.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4045,2016,5662371.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4046,2017,5757667.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4047,2018,5850902.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4048,2019,5942094.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4049,2020,6031187.0,SP.POP.TOTL,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
4050,2015,35979.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4051,2016,36558.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4052,2017,37116.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4053,2018,37667.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4054,2019,38194.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4055,2020,38718.0,SP.POP.TOTL,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
4056,2015,11099.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4057,2016,11232.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4058,2017,11365.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4059,2018,11505.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4060,2019,11655.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4061,2020,11792.0,SP.POP.TOTL,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
4062,2015,38225447.0,SP.POP.TOTL,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
4063,2016,39649173.0,SP.POP.TOTL,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
4064,2017,41166588.0,SP.POP.TOTL,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
